"","GVKEY","avg_earnings","avg_ep","count"
"547",176567,0.183491276896886,0.0603702245274222,4
"548",176670,-0.0238752914710647,-0.0666308132837376,4
"549",176701,0.239785085360277,0.0247271177688889,4
"550",176703,-0.0365596111408875,0.0599745705833468,4
"551",176766,0.104900597750566,0.016354049139707,4
"552",176928,0.0751515300103596,0.0442902911060456,4
"553",177009,0.135242951551009,0.0627385095493512,4
"554",177067,-0.0201927174111322,0.0699962522950115,4
"555",177216,-0.542481289089447,0.0702339159441149,4
"556",177300,0.107227170248679,0.0201714302601006,4
"557",177996,-0.460504144328252,0.0716524127268084,4
"558",178519,0.109886953830335,0.0472238024733311,4
"559",178834,0.0831604963285042,0.0295857241728622,4
"560",178976,-0.522403372545697,0.0158677638387342,4
"561",179003,0.126157368404371,0.053207262203027,4
"562",179234,0.0684764038868961,0.077964176874709,4
"563",179298,0.249209855313875,0.0369710471223892,4
"564",179413,-0.110348209407862,-0.0437255163049096,4
"565",179534,0.0761950014637462,0.0335426764074454,4
"566",179583,0.154342621254386,0.0753989530662353,4
"567",179657,0.0489528202255509,0.0578689359611248,4
"568",179889,0.0708292767017147,0.0494828092878648,4
"569",180183,0.219168262176819,0.0640629962245947,4
"570",180413,-0.104105123911171,0.0567462219058527,4
"571",180711,-0.0205292907059127,0.0105263892936852,4
"572",183247,0.0232921643953772,0.0591807485386469,4
"573",183826,0.190772168924329,0.0434636784263281,4
"574",184167,0.0813474239288561,0.0590495976747284,4
"575",185125,-0.271127188826905,0.0190917483972825,4
"576",185337,0.181679192311585,-0.0033242699946228,4
"577",185569,0.151920584833069,0.0400361712936473,4
"578",186279,-0.283016911663374,-0.0135592007439306,4
"579",186344,0.20702691859582,0.0430473059861826,4
"580",186858,0.367670977485848,0.0318656005330672,4
"581",187462,0.195251015031783,0.0542516572971568,4
"582",187596,0.0432647798696466,0.0519638190433383,4
"583",187721,0.560340558004639,0.078045358583117,4
"584",188255,0.482637316419176,0.03788667007456,4
"585",189491,0.0155616275270665,0.0390248599912746,4
"586",190455,0.201237775013559,0.00380952963719804,4
"587",201336,-0.523396895240377,-0.062318473430097,4
"588",201706,-1.09816823072189,0.0154842493825545,4
"589",208068,-0.118455303829386,0.0608473534296934,4
"590",213412,0.0414084251545872,0.0766525940023765,4
"591",241159,0.0252729912165068,0.0519282992357516,4
"592",266160,0.140541149204499,0.0434072824006549,4
"593",266315,0.774761801351207,0.00163636020224421,4
