"","PERMNO","YEAR","RET","ret"
"764",10065,1990,0.05681014044234,0.05681014044234
"765",10065,1991,0.405716167376113,0.405716167376113
"766",10065,1992,0.140006418189766,0.140006418189766
"767",10065,1993,-0.0274087006723847,-0.0274087006723847
"768",10065,1994,-0.0395257866163897,-0.0395257866163897
"769",10065,1995,0.295152064228365,0.295152064228365
"770",10065,1996,0.162366661737503,0.162366661737503
"771",10065,1997,0.253861377517871,0.253861377517871
"772",10065,1998,0.19331723764125,0.19331723764125
"773",10065,1999,0.358126212811808,0.358126212811808
"774",10065,2000,0.0164167243451601,0.0164167243451601
"775",10065,2001,-0.247314655172331,-0.247314655172331
"776",10065,2002,-0.207655758366681,-0.207655758366681
"777",10065,2003,0.252629142173949,0.252629142173949
"778",10065,2004,0.13057742956027,0.13057742956027
"779",10065,2005,0.0220748834230111,0.0220748834230111
"780",10065,2006,0.179551633469049,0.179551633469049
"781",10065,2007,0.0955588475438394,0.0955588475438394
"782",10065,2008,-0.386478110589657,-0.386478110589657
"783",10065,2009,0.318882363972287,0.318882363972287
"784",10065,2010,0.116321429083939,0.116321429083939
"785",10065,2011,-0.0415021661961624,-0.0415021661961624
"786",10065,2012,0.170740123054525,0.170740123054525
"787",10065,2013,0.318857951978426,0.318857951978426
"788",10065,2014,0.1382174698687,0.1382174698687
"789",10065,2015,0.00500640335259361,0.00500640335259361
"790",10065,2016,0.0703022392582193,0.0703022392582193
"791",10065,2017,0.295518259035533,0.295518259035533
"792",10066,1983,-0.378379263602553,-0.378379263602553
"793",10066,1984,-0.369566459855996,-0.369566459855996
"794",10066,1985,-0.465516428624867,-0.465516428624867
"795",10066,1986,0.0322568600430251,0.0322568600430251
"796",10066,1987,-0.781249056103365,-0.781249056103365
"797",10066,1988,0.285714439755923,0.285714439755923
"798",10066,1989,-0.666666375247925,-0.666666375247925
"799",10066,1990,0,0
"800",10066,1991,0,0
"801",10066,1992,0,0
"802",10066,1993,0,0
"803",10066,1994,0,0
"804",10066,1995,0,0
"805",10066,1996,0,0
"806",10066,1997,0,0
"807",10066,1998,0,0
"808",10066,1999,-0.36507909623834,-0.36507909623834
"809",10066,2000,-0.825000450686647,-0.825000450686647
"810",10066,2001,-0.885714591643926,-0.885714591643926
"811",10066,2002,-1.19999998338116e-06,-1.19999998338116e-06
"812",10066,2008,0,0
"813",10067,1986,-0.012049610023537,-0.012049610023537
"814",10067,1987,0.402439535305294,0.402439535305294
"815",10068,1986,-0.414634279407847,-0.414634279407847
"816",10068,1988,0,0
"817",10069,1986,-0.480002220149234,-0.480002220149234
"818",10069,1987,-0.0512815593304049,-0.0512815593304049
"819",10070,1986,0.411762643084514,0.411762643084514
"820",10070,1987,-0.819445995498277,-0.819445995498277
"821",10070,1988,-0.653845787410506,-0.653845787410506
"822",10070,1989,0.333334703835842,0.333334703835842
"823",10070,1990,-0.708334088675225,-0.708334088675225
"824",10071,1986,-0.0449901074885767,-0.0449901074885767
"825",10071,1987,-0.485801141985334,-0.485801141985334
"826",10071,1988,0.169713820757341,0.169713820757341
"827",10071,1989,0.0523585713222194,0.0523585713222194
"828",10071,1990,-0.20085885279552,-0.20085885279552
"829",10071,1991,1.73961315343817,1.73961315343817
"830",10071,1992,-0.0894502058290512,-0.0894502058290512
"831",10071,1993,0.272710411143247,0.272710411143247
"832",10071,1994,0.251224747794536,0.251224747794536
"833",10071,1995,0.416140666801396,0.416140666801396
"834",10071,1996,0.746502904375684,0.746502904375684
"835",10071,1997,0.766413614323592,0.766413614323592
"836",10072,1986,0.0454534298419287,0.0454534298419287
"837",10072,1987,-0.86956523444814,-0.86956523444814
"838",10072,1988,3.08332039622589,3.08332039622589
"839",10072,1989,-0.346938796352208,-0.346938796352208
"840",10072,1990,-0.656250060611043,-0.656250060611043
"841",10072,1991,0.0909089999999999,0.0909089999999999
"842",10072,1992,0.333333061159491,0.333333061159491
"843",10074,1982,-0.51428665827368,-0.51428665827368
"844",10074,1983,1.30307104901197,1.30307104901197
"845",10074,1984,0.470721599374146,0.470721599374146
"846",10074,1985,0.967877015000774,0.967877015000774
"847",10074,1986,0.493262953298715,0.493262953298715
"848",10074,1987,-0.301630723008312,-0.301630723008312
"849",10074,1988,0.558518939297452,0.558518939297452
"850",10074,1989,0.218949034471141,0.218949034471141
"851",10074,1990,-0.228078862984946,-0.228078862984946
"852",10074,1991,0.99328380838533,0.99328380838533
"853",10074,1992,0.407931562232898,0.407931562232898
"854",10074,1993,0.631707027147006,0.631707027147006
"855",10074,1994,0.0835707085286665,0.0835707085286665
"856",10074,1995,-0.328204331923144,-0.328204331923144
"857",10074,1996,-0.854839191920135,-0.854839191920135
"858",10075,1986,0.136966890617212,0.136966890617212
"859",10075,1987,0.132562611309143,0.132562611309143
"860",10075,1988,0.21998876339105,0.21998876339105
"861",10075,1989,-0.150338101013965,-0.150338101013965
"862",10075,1990,0.108276973721747,0.108276973721747
"863",10075,1991,0.422970776321863,0.422970776321863
"864",10075,1992,0.425332634783006,0.425332634783006
"865",10075,1993,-0.0738312630511374,-0.0738312630511374
"866",10075,1994,-0.270181822470738,-0.270181822470738
"867",10075,1995,0.592984306193357,0.592984306193357
"868",10075,1996,0.252337398928813,0.252337398928813
"869",10075,1997,0.686564563273705,0.686564563273705
"870",10075,1998,-0.384957278773222,-0.384957278773222
"871",10075,1999,1.15107062364421,1.15107062364421
"872",10076,1986,-0.255814440428217,-0.255814440428217
"873",10076,1987,-0.609374389311348,-0.609374389311348
"874",10076,1988,-0.560000953009431,-0.560000953009431
"875",10076,1989,0.000376816174975092,0.000376816174975092
"876",10076,1990,-0.636363600000052,-0.636363600000052
"877",10077,1986,-0.254127689815618,-0.254127689815618
"878",10077,1987,-0.164379276689658,-0.164379276689658
"879",10077,1988,-0.113634307913572,-0.113634307913572
"880",10077,1989,-0.21795226168223,-0.21795226168223
"881",10077,1990,-0.344262063292171,-0.344262063292171
"882",10077,1991,-0.774999325860211,-0.774999325860211
"883",10077,1992,-0.111116255614602,-0.111116255614602
"884",10077,1993,-0.937499842890906,-0.937499842890906
"885",10077,1994,1.0000020000005,1.0000020000005
"886",10078,1986,0.517791265188519,0.517791265188519
"887",10078,1987,0.395831180858343,0.395831180858343
"888",10078,1988,-0.00745962158390634,-0.00745962158390634
"889",10078,1989,0.0375946839729313,0.0375946839729313
"890",10078,1990,0.239132947484126,0.239132947484126
"891",10078,1991,0.327481343989434,0.327481343989434
"892",10078,1992,0.185020257896622,0.185020257896622
"893",10078,1993,-0.133828010175735,-0.133828010175735
"894",10078,1994,0.218879607840125,0.218879607840125
"895",10078,1995,1.57040860695129,1.57040860695129
"896",10078,1996,0.126030984694596,0.126030984694596
"897",10078,1997,0.552315599017743,0.552315599017743
"898",10078,1998,1.1473408155266,1.1473408155266
"899",10078,1999,2.61753683265598,2.61753683265598
"900",10078,2000,-0.280065576049735,-0.280065576049735
"901",10078,2001,-0.558744808127429,-0.558744808127429
"902",10078,2002,-0.747154065301366,-0.747154065301366
"903",10078,2003,0.437313544397574,0.437313544397574
"904",10078,2004,0.205832591201613,0.205832591201613
"905",10078,2005,-0.222634148670468,-0.222634148670468
"906",10078,2006,0.293555755151322,0.293555755151322
"907",10078,2007,-0.163750347404513,-0.163750347404513
"908",10078,2008,-0.789299142909707,-0.789299142909707
"909",10078,2009,1.45286160016907,1.45286160016907
"910",10078,2010,0.0128058716808295,0.0128058716808295
"911",10079,1986,-0.495796280177029,-0.495796280177029
"912",10079,1987,0.100003895258404,0.100003895258404
"913",10079,1988,-0.499997483342149,-0.499997483342149
"914",10079,1989,-4.2792849044293e-06,-4.2792849044293e-06
"915",10079,1990,-0.0303121358011547,-0.0303121358011547
"916",10079,1991,2.6249850036079,2.6249850036079
"917",10079,1992,0.81035064046202,0.81035064046202
"918",10079,1993,-0.523805919665718,-0.523805919665718
"919",10079,1994,-0.430000036480791,-0.430000036480791
"920",10079,1995,0.210527970037159,0.210527970037159
"921",10080,1986,-0.485942479705142,-0.485942479705142
"922",10080,1987,-0.499998694079149,-0.499998694079149
"923",10080,1988,0.0312477425769786,0.0312477425769786
"924",10080,1989,0.12121618856325,0.12121618856325
"925",10080,1990,0.0810769545823329,0.0810769545823329
"926",10080,1991,-7.85571424288811e-06,-7.85571424288811e-06
"927",10080,1992,0.0249973678273292,0.0249973678273292
"928",10080,1993,-0.121955227195018,-0.121955227195018
"929",10080,1994,0.0555611400883367,0.0555611400883367
"930",10080,1995,-0.17105264926937,-0.17105264926937
"931",10080,1996,-0.174601585340731,-0.174601585340731
"932",10080,1997,-0.163464171015132,-0.163464171015132
"933",10080,1998,-0.0804588770318385,-0.0804588770318385
"934",10080,1999,-0.400000491350357,-0.400000491350357
"935",10080,2000,-0.166668382428393,-0.166668382428393
"936",10080,2001,0.68799500358195,0.68799500358195
"937",10080,2002,0.210897175243956,0.210897175243956
"938",10080,2003,-0.178084869637847,-0.178084869637847
"939",10082,1983,-0.318181328267635,-0.318181328267635
"940",10082,1984,-0.333335624715603,-0.333335624715603
"941",10082,1985,0.949992457883379,0.949992457883379
"942",10082,1986,-0.423079632923636,-0.423079632923636
"943",10082,1987,-0.666667113900157,-0.666667113900157
"944",10082,1988,2.26666888343565,2.26666888343565
"945",10082,1989,0.37755074110925,0.37755074110925
"946",10082,1990,-0.37777757781375,-0.37777757781375
"947",10082,1991,0.0595209582169816,0.0595209582169816
"948",10082,1992,-0.0999984796139797,-0.0999984796139797
"949",10082,1993,3.00000862800067,3.00000862800067
"950",10082,1994,-0.416666661183843,-0.416666661183843
"951",10082,1995,1.19999728630901,1.19999728630901
"952",10083,1986,-0.28229212024016,-0.28229212024016
"953",10083,1987,-0.413336625215833,-0.413336625215833
"954",10083,1988,-0.431819235924701,-0.431819235924701
"955",10083,1989,-0.0310014668777293,-0.0310014668777293
"956",10083,1990,-0.934210564314534,-0.934210564314534
"957",10083,1991,0.999998479276786,0.999998479276786
"958",10083,1992,0.10000029270201,0.10000029270201
"959",10083,1993,-0.727272974586441,-0.727272974586441
"960",10084,1986,-0.318843908821324,-0.318843908821324
"961",10084,1987,-0.734043366966985,-0.734043366966985
"962",10084,1988,0.359998566336396,0.359998566336396
"963",10084,1989,1.38086103194097,1.38086103194097
"964",10084,1990,-0.714286895399586,-0.714286895399586
"965",10084,1991,-0.0909019704524642,-0.0909019704524642
"966",10084,1992,-0.29999273314297,-0.29999273314297
"967",10084,1993,-0.357144090487813,-0.357144090487813
"968",10084,1994,0.0555566514000521,0.0555566514000521
"969",10085,1986,0.0399963603314684,0.0399963603314684
"970",10085,1987,-0.474361466573481,-0.474361466573481
"971",10085,1988,0.566795751652726,0.566795751652726
"972",10085,1989,2.52262436902448,2.52262436902448
"973",10085,1990,0.153222217808941,0.153222217808941
"974",10085,1991,0.461543129028836,0.461543129028836
"975",10085,1992,0.511970349181904,0.511970349181904
"976",10085,1993,0.291137996596218,0.291137996596218
"977",10085,1994,0.333334370296736,0.333334370296736
"978",10085,1995,1.22058962446264,1.22058962446264
"979",10085,1996,0.721850029125639,0.721850029125639
"980",10085,1997,0.0730712396439717,0.0730712396439717
"981",10085,1998,-0.297491093384611,-0.297491093384611
"982",10085,1999,-0.568877655368702,-0.568877655368702
"983",10085,2000,-0.43787032422227,-0.43787032422227
"984",10085,2001,1.27365674177018,1.27365674177018
"985",10085,2002,0.151851928324933,0.151851928324933
"986",10085,2003,-0.14597986331731,-0.14597986331731
"987",10085,2004,1.57559322999012,1.57559322999012
"988",10085,2005,0.0731910957186035,0.0731910957186035
"989",10085,2006,0.0419577810367038,0.0419577810367038
"990",10086,1986,0.0976830083805973,0.0976830083805973
"991",10086,1987,-0.0364436264135798,-0.0364436264135798
"992",10086,1988,0.0988113798164814,0.0988113798164814
"993",10086,1989,0.0156306410601126,0.0156306410601126
"994",10086,1990,-0.286839258396119,-0.286839258396119
"995",10086,1991,0.542928835865779,0.542928835865779
"996",10086,1992,0.253679046585838,0.253679046585838
"997",10086,1993,0.947721431154428,0.947721431154428
"998",10086,1994,0.0956722273017323,0.0956722273017323
"999",10087,1986,-0.51685396745388,-0.51685396745388
"1000",10087,1987,-0.441858877714223,-0.441858877714223
"1001",10087,1988,0.708324344561927,0.708324344561927
"1002",10087,1989,1.47093365078975,1.47093365078975
"1003",10087,1990,-0.0647562899248115,-0.0647562899248115
"1004",10087,1991,0.41205228685757,0.41205228685757
"1005",10087,1992,-0.237464461996284,-0.237464461996284
"1006",10087,1993,0.366494713252872,0.366494713252872
"1007",10087,1994,0.0413982106587789,0.0413982106587789
"1008",10087,1995,-0.320949904092127,-0.320949904092127
"1009",10087,1996,0.786102738418936,0.786102738418936
"1010",10087,1997,-0.529261468875816,-0.529261468875816
"1011",10087,1998,-0.196983573498466,-0.196983573498466
"1012",10087,1999,-0.586508866198377,-0.586508866198377
"1013",10087,2000,2.18572688099537,2.18572688099537
"1014",10088,1986,-0.317071286509242,-0.317071286509242
"1015",10088,1987,-0.749999911495847,-0.749999911495847
"1016",10088,1988,-0.285714,-0.285714
"1017",10089,1986,-0.629921341239624,-0.629921341239624
"1018",10089,1987,-0.46808306523857,-0.46808306523857
"1019",10089,1988,-0.199999584564021,-0.199999584564021
"1020",10089,1989,0.850001567126123,0.850001567126123
"1021",10089,1990,-0.770270936697583,-0.770270936697583
"1022",10089,1991,0.999990576018597,0.999990576018597
"1023",10089,1992,-0.147058210275224,-0.147058210275224
"1024",10089,1993,0.517225516966965,0.517225516966965
"1025",10089,1994,0.954541211166641,0.954541211166641
"1026",10089,1995,0.465118158244869,0.465118158244869
"1027",10089,1996,-0.507938201303488,-0.507938201303488
"1028",10089,1997,-2.37174606620982e-07,-2.37174606620982e-07
"1029",10089,1998,-0.604838591615113,-0.604838591615113
"1030",10089,1999,2.91835739657961,2.91835739657961
"1031",10089,2000,0.479183244618967,0.479183244618967
"1032",10089,2001,-0.549296283009627,-0.549296283009627
"1033",10089,2002,-0.745000367722233,-0.745000367722233
"1034",10089,2003,0.245091244453091,0.245091244453091
"1035",10089,2004,-0.314962425919227,-0.314962425919227
"1036",10089,2005,-0.862069355848169,-0.862069355848169
"1037",10090,1986,-0.153848398987103,-0.153848398987103
"1038",10090,1987,-0.431820143820905,-0.431820143820905
"1039",10090,1988,-0.0399969132144183,-0.0399969132144183
"1040",10090,1989,-0.208335544651411,-0.208335544651411
"1041",10090,1990,-0.57899124546148,-0.57899124546148
"1042",10090,1991,1.50000258317427,1.50000258317427
"1043",10090,1992,-0.566668052786978,-0.566668052786978
"1044",10090,1993,3.61542182803748,3.61542182803748
"1045",10090,1994,-0.716665419227199,-0.716665419227199
"1046",10090,1995,1.73530289290626,1.73530289290626
"1047",10091,1986,-0.254388005863247,-0.254388005863247
"1048",10091,1987,0.364706505628608,0.364706505628608
"1049",10091,1988,1.36208465076346,1.36208465076346
"1050",10091,1989,-0.00730057721179833,-0.00730057721179833
"1051",10092,1986,-0.372549486601097,-0.372549486601097
"1052",10092,1987,-0.0937512494101198,-0.0937512494101198
"1053",10092,1988,-0.0344830916456176,-0.0344830916456176
"1054",10092,1989,-0.0357183352181902,-0.0357183352181902
"1055",10092,1990,-0.444448162921804,-0.444448162921804
"1056",10092,1991,0.799992963129126,0.799992963129126
"1057",10092,1992,0.740740897603876,0.740740897603876
"1058",10092,1993,0.787238510137662,0.787238510137662
"1059",10092,1994,-0.654762393567272,-0.654762393567272
"1060",10092,1995,-0.310343882282143,-0.310343882282143
"1061",10092,1996,-0.600004291566923,-0.600004291566923
"1062",10092,1997,1.74999732059855,1.74999732059855
"1063",10092,1998,2.99999407144837,2.99999407144837
"1064",10092,1999,6.63640914821255,6.63640914821255
"1065",10092,2000,-0.680803852662157,-0.680803852662157
"1066",10092,2001,1.24111766436781,1.24111766436781
"1067",10092,2002,0.102342996355425,0.102342996355425
"1068",10092,2003,0.178440280482816,0.178440280482816
"1069",10092,2004,-0.192161699774781,-0.192161699774781
"1070",10092,2005,-0.253569976230964,-0.253569976230964
"1071",10092,2006,0.161248132264371,0.161248132264371
"1072",10092,2007,-0.278261485107023,-0.278261485107023
"1073",10092,2008,-0.850949162854323,-0.850949162854323
"1074",10092,2009,-0.188781274402999,-0.188781274402999
"1075",10092,2010,-0.540503847211308,-0.540503847211308
"1076",10093,1986,-0.467253609797255,-0.467253609797255
"1077",10093,1987,-0.340455238090344,-0.340455238090344
"1078",10093,1988,-0.186668203271045,-0.186668203271045
"1079",10093,1989,-0.656249782933004,-0.656249782933004
"1080",10093,1990,-0.818181691006451,-0.818181691006451
"1081",10094,1986,-0.126981101658289,-0.126981101658289
"1082",10094,1987,-0.0318139938888975,-0.0318139938888975
"1083",10094,1988,-0.154928776914105,-0.154928776914105
"1084",10094,1989,0.816670113839858,0.816670113839858
"1085",10094,1990,-0.247705568606377,-0.247705568606377
"1086",10094,1991,1.92682374100439,1.92682374100439
"1087",10094,1992,-0.308335743652156,-0.308335743652156
"1088",10094,1993,-0.469882095893681,-0.469882095893681
"1089",10094,1994,0.0681868491454951,0.0681868491454951
"1090",10094,1995,-0.063832554299893,-0.063832554299893
"1091",10094,1996,2.88634903910547,2.88634903910547
"1092",10094,1997,0.732447723156305,0.732447723156305
"1093",10095,1986,-0.268819408613565,-0.268819408613565
"1094",10095,1987,-0.0588246165626168,-0.0588246165626168
"1095",10095,1988,-0.406249338825336,-0.406249338825336
"1096",10095,1989,1.73684413890376,1.73684413890376
"1097",10095,1990,0.326919932132162,0.326919932132162
"1098",10095,1991,4.95659209285085,4.95659209285085
"1099",10095,1992,-0.0620535893092148,-0.0620535893092148
"1100",10095,1993,-0.822956662524091,-0.822956662524091
"1101",10095,1994,-0.189558917227367,-0.189558917227367
"1102",10096,1986,-4.30019906483281e-06,-4.30019906483281e-06
"1103",10096,1987,-0.164001406991401,-0.164001406991401
"1104",10096,1988,-0.208767503213577,-0.208767503213577
"1105",10096,1989,0.707310902117456,0.707310902117456
"1106",10096,1990,0.057142991432555,0.057142991432555
"1107",10097,1986,-0.583334983349105,-0.583334983349105
"1108",10097,1987,-0.900000014813679,-0.900000014813679
"1109",10097,1988,0.9999995,0.9999995
"1110",10097,1989,0,0
"1111",10097,1990,0,0
"1112",10097,1991,-0.522729661745647,-0.522729661745647
"1113",10097,1992,0.904764052181697,0.904764052181697
"1114",10097,1993,1.49999607510086,1.49999607510086
"1115",10097,1994,0.182763930636926,0.182763930636926
"1116",10097,1995,0.867077167855227,0.867077167855227
"1117",10097,1996,0.407774041347386,0.407774041347386
"1118",10098,1986,-0.606986720317636,-0.606986720317636
"1119",10098,1987,-0.399999686856505,-0.399999686856505
"1120",10098,1988,1.25924895823351,1.25924895823351
"1121",10098,1989,0.0983612041997695,0.0983612041997695
"1122",10099,1986,-0.152175945436163,-0.152175945436163
"1123",10099,1987,-0.212287471961462,-0.212287471961462
